"mDA_D0_2"	"mDA_D0_3"	"mDA_D0_1"	"mDA_D28_3"	"mDA_D28_2"	"mDA_D28_1"	"mDA_D42_1"	"mDA_D42_2"	"mDA_D42_3"
4686.2504534864	4645.7395823789	3823.92371857188	1946.82636856044	2008.59481052856	2197.22106984856	1296.46511365431	1511.47722638603	1420.35529690113
93.0818977760029	104.061744631874	90.2105202284323	4.11301345470516	5.40914221865859	3.45882891751052	16.941428582828	21.2194427030436	28.5618157734623
13.539185131055	19.4013422195019	20.046782272985	0	7.21218962487812	0.864707229377631	16.0497744468897	6.52905929324419	14.8759457153449
8512.76265115081	7982.77044413323	4375.21023107897	2870.54064026298	2894.79261068546	3108.62248961258	1517.59533936701	1436.39304451372	1509.6109711932
666.804867704457	673.755702531792	423.488275516807	867.84583894279	1107.07110741879	1048.88986923507	3170.72210739665	2737.30810869263	2760.97552476802
1052.67164393952	1167.60804993729	1626.29521189591	674.534206571647	1301.8002272905	1337.70208384719	822.105113335127	843.880913651811	921.713596522771
14087.5221288627	14981.3637102226	18919.1507701296	17566.6804650458	18123.3310036156	17989.3691999722	26585.5597171368	22505.6673838127	21486.2209534156
0	0	0	0	0	0	0	0	0
8.46199070690935	14.1100670687286	10.0233911364925	122.704901398704	665.324492895007	704.736391942769	2596.49684385237	2312.91925463175	2442.63028645964
4412.08195458254	4508.1664284588	6906.11649304332	2129.85546729482	4867.32647308962	4467.07754696484	4484.12864963379	3960.69059376426	4239.6445288733
40.6175553931649	12.3463086851376	117.774845853787	57.9249394870977	258.737302792503	280.165142318352	1802.03300873133	1518.00628567927	1444.15681004569
91.389499634621	86.4241607959629	47.6111078983393	245.752553918634	177.600169512624	152.188472370463	269.279549053371	190.974984327393	243.370471903043
2345.66382395527	2187.06039565294	1944.53788047954	4226.12132470956	3848.60468857559	3629.17624169792	5561.24684584727	5027.37565579803	4651.41070627405
6.76959256552748	21.165100603093	0	4.79851569715603	18.9319977653051	8.64707229377631	21.3996992625196	19.5871778797326	20.2312861728691
103.236286624294	111.116778166238	295.690038526528	0	23.4396162808539	34.5882891751052	37.4494737094092	8.97745652821076	15.4709835439587
270.783702621099	291.020133292528	491.146165688132	18.1658094249478	16.2274266559758	13.8353156700421	5.34992481562989	0.816132411655524	0
5.07719442414561	1.76375838359108	62.646194603078	25.7063340919073	33.3563770150613	44.9647759276368	21.3996992625196	14.6903834097994	27.3717401162347
6544.50361272369	6903.35031337548	14350.9902596731	6983.89684608937	7247.3490492994	6643.54564330834	6209.47940267443	6267.08078910277	6449.01998651633
126.92986060364	153.446979372424	190.444431593357	271.116136889315	879.887134235131	783.424749816133	689.248647080318	594.144395685221	736.061793995267
11.8467869896731	5.29127515077324	10.0233911364925	3.4275112122543	64.9097066239031	7.78236506439868	8.91654135938315	12.2419861748329	14.8759457153449
407.867952073031	403.900669842357	491.146165688132	3271.21670097551	2894.79261068546	2594.98639536227	1114.56766992289	1182.57586448885	1071.66312933345
2824.61249796634	2994.86173533765	2540.92965310084	8129.71384434598	7977.58324881831	7861.91812950142	8732.86060737986	8623.25506155226	8539.3878784366
1463.92439229532	1594.43757876634	1440.86247587079	7635.12397641769	5877.93454427567	5868.76796578598	10524.1937664799	9884.17963756005	9624.73687782817
842.814274408172	1104.11274812802	1345.64026007412	989.522486977818	885.296276453789	782.560042586756	1105.65112856351	1064.2366647988	1048.45665401751
1040.82485694985	1047.6724798531	1187.77184967436	4111.64245022026	3622.32223909504	3559.13495611833	3497.95917528601	3453.87236612618	3275.68324651895
528.028220111144	530.891273460915	295.690038526528	1041.27790628286	1257.62556583812	1365.37271518728	1236.72428654644	1338.45715511506	1269.81072626184
35.5403609690193	52.9127515077324	32.5760211936006	820.203433092455	757.279910612203	631.23627744567	947.828346502429	926.310287229019	894.341856406537
40.6175553931649	65.2590601928699	5.01169556824624	674.534206571647	417.405474539821	408.141812266242	1267.93218130428	1338.45715511506	994.903249442269
2665.52707267645	3157.12750662803	4104.57867039367	10135.4934057572	10847.1331958167	10908.2816985988	6732.88038047022	6808.99271044203	6898.86858494836
77.8503145035661	65.2590601928699	45.1052601142162	1235.61779201768	948.402935671473	1134.49588494345	3999.06879968334	3959.8744613526	3715.41620186455
0	0	2.50584778412312	8.91152915186119	9.91676073420742	9.51177952315394	10.6998496312598	8.97745652821076	8.33052960059316
1181.29390268455	1183.48187538961	927.163680125555	1784.70508822082	1858.04035210923	1825.39696121618	1298.24842192619	1285.40854835745	1211.49701905769
4523.78023191374	4919.12213183552	5267.2920422268	3392.89334901054	3341.9483674279	3613.61151156912	1283.98195575117	1465.77381133332	1388.22325415599
49.0795461000742	137.573153920104	47.6111078983393	1120.11066416471	820.386569829886	773.912970292979	1383.84721897627	1343.35394958499	1305.51299597867
40.6175553931649	33.5114092882305	92.7163680125555	49.356161456462	36.9624718275004	51.0177265332802	96.298646681338	35.909826112843	66.6442368047453
402.790757648885	340.405368033078	644.002880519642	216.275957493247	174.895598403294	147.000228994197	113.240075264166	89.7745652821076	108.296884807711
162.47022157266	262.799999155071	215.502909434588	72.3204865785658	158.668171747319	91.6589663140288	493.976391309827	334.614288778765	444.493257974506
925.741783335883	1047.6724798531	1308.05254331227	862.361821003183	772.605813565069	779.965920898623	844.396466733584	847.145443298434	828.887695259019
201.395378824443	232.816106634022	182.926888240988	398.619553985176	448.057280445553	380.471180926157	281.762706956508	281.565682021156	312.394860022243
5202.43188660787	5337.13286874661	5360.00841023936	8268.18529732106	9714.81942471083	10248.5100825837	5145.73601850002	4889.44927822824	4853.72356800274
5.07719442414561	12.3463086851376	7.51754335236936	6.85502242450861	6.31066592176836	0	25.8579699422111	8.97745652821076	6.54541611475177
257.244517490044	135.809395536513	260.608169548805	16.4520538188207	11.7198081404269	16.429437358175	3.56661654375326	13.0581185864884	16.6610592011863
6.76959256552748	3.52751676718216	0	0	0	0	0	0	1.19007565722759
3.38479628276374	19.4013422195019	10.0233911364925	0	3.60609481243906	8.64707229377631	0	0	0
155.700629007132	162.265771290379	120.28069363791	552.172056294168	549.929458896957	629.506862986915	551.042256009879	635.767148679653	663.467178904384
164.162619714041	181.667113509881	170.397649320372	120.305643550126	216.365688746344	160.835544664239	163.172706876712	173.020071270971	151.139608467904
0	0	0	0	3.60609481243906	0	0	0	2.38015131445519
2289.81468528967	2405.76643521823	1125.12565507128	2124.37144935522	1995.07195498191	2026.00903843179	1629.94376049524	1850.17217722307	1626.83342343012
191.240989976151	165.793288057561	278.149104037666	44.557645759306	18.0304740621953	62.2589205151894	115.023383536043	133.02958309985	155.899911096815
201.395378824443	162.265771290379	52.6228034665855	199.481152553201	175.797122106404	116.73547596598	479.709925134814	451.321223645505	465.914619804603
3384.79628276374	3077.75837936643	2806.5495182179	1938.94309277226	1949.99576982642	1710.39089970895	3318.73669396241	2918.48950408015	3021.60209370086
8074.4315325329	7497.73688864568	4189.77749505386	3958.77545015372	4377.79910230102	3925.77082137444	3983.01902523645	3841.53526166255	3969.49735468264
700.652830532094	864.241607959629	220.514605002835	5.82676906083232	20.7350451715246	9.51177952315394	3.56661654375326	8.16132411655524	13.0908322295035
88.0047033518573	84.6604024123718	17.5409344888618	6.51227130328318	2.7045711093293	1.72941445875526	0	2.44839723496657	3.57022697168278
1775.32565030958	2167.65905343344	5843.63703257512	294.080462011419	369.624718275004	359.718207421094	838.154887782016	1011.18805804119	906.242612978813
0	0	0	0	0	0	0	0	0
18.6163795552006	17.6375838359108	0	56.553935002196	146.046839903782	162.564959122995	51.7159398844223	42.4388854060872	48.1980641177176
846.199070690935	809.565098068305	410.959036596192	1669.8834626103	2709.07872784484	1937.80890103527	1966.09736974398	2022.37611608239	1879.12946276237
445.100711183432	474.451005186	478.616926767516	1448.46623829867	1724.61484404898	2035.52081795494	508.24285748484	710.851330551961	726.541188737446
1475.77117928499	1470.97449191496	776.812813078167	4776.23687427637	4466.14842520578	4600.242460289	4057.02631851933	3688.91850068297	4008.17481354254
412.945146497176	534.418790228097	466.0876878469	124.075905883606	159.569695450428	115.870768736602	206.863759537689	284.014079256122	240.395282759974
57.5415368069836	45.8577179733681	90.2105202284323	8.22602690941033	9.01523703109765	1.72941445875526	14.266466175013	4.08066205827762	4.16526480029658
15028.495495471	14120.6496190302	16418.3146815747	3220.83228615537	3764.76298418638	3577.29380793526	4254.97353669764	3630.15696704377	4015.3152674859
2846.61367380431	2314.0509992715	1954.56127161603	937.424316551552	898.819132000436	924.372028204687	1060.17676763066	1045.46561933073	1039.5310865883
1032.36286624294	1058.25503015465	1358.16949899473	51.4126681838146	30.651805905732	55.3412626801684	32.0995488937793	17.138780644766	43.4377614888072
13.539185131055	12.3463086851376	0	0	0	0	0	0	0
4847.02827691768	4912.06709830116	3347.81263958849	6704.55468229064	5009.76721818097	4889.05467490112	4306.68947658206	4691.94523460761	4440.17227711615
93.0818977760029	104.061744631874	115.268998069664	411.301345470516	372.329289384333	295.72987244715	831.02165469451	927.94255205233	891.366667263468
47.3871479586924	40.5664428225948	17.5409344888618	53.8119260323926	28.8487584995125	22.4823879638184	82.032180506325	59.5776660508532	59.5037828613797
28.7707684034918	38.8026844390037	72.6695857395705	22.6215740008784	1.80304740621953	0	32.0995488937793	18.771045468077	39.8675345171244
3564.19048575022	3070.70334583207	5049.28328500809	2477.74785533864	2640.5629264085	2651.19236527182	2665.15421231962	2534.90727060206	2907.35483060701
504.334646131797	537.946306995279	110.257302501417	640.601845570329	454.367946367322	574.165600306747	158.71443619702	177.916865740904	211.833466986512
6.76959256552748	5.29127515077324	0	0	0	1.72941445875526	0	0	0
32.1555646862555	51.1489931241413	5.01169556824624	8.91152915186119	17.1289503590855	8.64707229377631	10.6998496312598	4.89679446993314	8.33052960059316
16709.0468498632	14039.516733385	7046.44396895422	2842.09229720127	4043.3338084473	4462.75401081795	1716.43421168126	1842.82698551817	1609.57732640032
2335.50943510698	1915.44160457991	636.485337167273	30.5048497890633	68.5158014363422	51.0177265332802	47.2576692047307	57.1292688158866	52.9583667466279
646.496090007875	488.561072254729	511.192947961117	1003.91803406929	980.857788983425	1002.19567884867	505.567895077025	601.489587390121	549.219915810535
753.117172914932	668.464427381019	784.330356430537	995.34925603865	844.72770981385	808.501259468085	400.352707036304	537.83125928099	474.84018723381
113.390675472585	100.534227864692	87.7046724443092	8.91152915186119	24.3411399839637	17.2941445875526	8.91654135938315	32.6452964662209	23.8015131445519
1358.99570752964	1313.99999577535	1553.62562615633	87.4015359124848	118.099605107379	109.817818130959	131.073157982932	142.823172039717	139.833889724242
1198.21788409836	1285.7798616379	917.140288989062	981.981962310858	863.659707579155	955.501488462282	933.561880327416	889.584328704521	933.614353095047
31349.9831709578	29629.3770859465	22201.8113673309	12262.9496152034	11498.0333094619	12350.6133572007	11733.2767748123	11078.9974882237	11396.1644936114
0	0	0	2.74200896980344	1.80304740621953	0	0	3.26452964662209	9.52060525782075
6600.3527513893	6167.863067418	5041.76574165572	1929.00331025672	1928.35920095179	2036.38552518432	3779.72188224252	3625.26017257384	3384.57516915528
1.69239814138187	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1211.75706922942	1158.78925801934	679.084749497366	1187.28988392489	972.744075655437	1116.33703312652	893.437444210192	798.993631010758	955.035714925144
10.1543888482912	5.29127515077324	25.0584778412312	7.54052466695947	1.80304740621953	12.1059012112868	2.67496240781495	8.97745652821076	11.9007565722759
3073.39502474948	2635.05502508507	1944.53788047954	2603.19476570714	2650.47968714271	2530.13335315895	3102.95639306534	3146.19044693204	3139.41958376639
54.1567405242199	42.3302012061859	30.0701734094775	2.05650672735258	0	5.18824337626578	3.56661654375326	0.816132411655524	3.57022697168278
77.8503145035661	56.4402682749145	20.046782272985	30.5048497890633	88.349322904757	27.6706313400842	21.3996992625196	27.7485019962878	51.1732532607865
8368.90880913335	7899.87380010444	7993.65443135276	3092.64336681706	3265.31885266357	3134.56370649391	1499.76225664825	1423.33492592723	1539.95790045251
629.572108594056	613.787917489696	664.049662792627	657.739401631601	759.984481721532	689.171661813972	600.974887622424	670.044709969185	626.574833530328
14442.9257385529	12792.5395561861	11369.0313965666	4486.61217684088	4613.09678881267	4246.57720347354	3775.26361156283	4407.93115535148	4288.43763081964
98.1590922001485	52.9127515077324	100.233911364925	47.6424058503348	13.5228555466465	20.7529735050631	24.0746616703345	19.5871778797326	17.8511348584139
20139.5378824443	16863.2939055143	11506.8530246934	10071.7416972093	10785.8295840052	10546.834076719	12330.685045891	11520.5251229294	11576.4609556814
0	0	0	0	0	0	0	0	0
0	0	2.50584778412312	0	0	0.864707229377631	3.56661654375326	1.63226482331105	1.19007565722759
3.38479628276374	19.4013422195019	0	0	1.80304740621953	0.864707229377631	0	0	0.595037828613797
2171.34681539294	1753.17583328953	1686.43555871486	1423.10265532799	1216.15547549507	1450.97873089566	897.004060753945	947.529729932063	994.903249442269
6459.8837056546	6005.59729612763	4051.95586692709	3159.13708433479	2938.96727213783	3089.59893056627	2431.54082870379	2398.61315785558	2409.90320588588
16094.7063245416	15797.9838418253	20580.5278510032	11203.8486506169	10706.4954981316	11185.852719229	10493.877525858	10444.0464719557	10776.7301140245
0	0	0	0	0	0	0	0	0
0	7.05503353436432	0	0	1.80304740621953	3.45882891751052	0	3.26452964662209	0
2560.59838791077	2391.6563681495	2190.11096332361	1379.57326293236	1403.6724057419	1258.14901874445	1857.31556515951	2202.74137905826	2253.40825696045
33.8479628276374	21.165100603093	12.5292389206156	33.5896098800922	21.6365688746344	12.9706084406645	8.02488722344484	22.8517075263547	4.16526480029658
167.547415996805	197.540938962201	55.1286512507087	132.644683914242	128.016365841587	74.3648217264762	74.0072932828802	88.1423004587965	95.2060525782075
5537.52671860148	5428.84830469334	5054.29498057633	3968.02973042681	3811.64221674809	4048.55924794607	2973.66654335428	2913.59270961022	2938.29679769493
580.492562493982	476.214763569591	646.508728303765	1053.27419552575	861.856660172936	897.566104093981	793.5721809851	941.816803050474	835.433111373771
89.6971014932391	58.2040266585056	15.0350867047387	28.4483430617107	37.8639955306101	20.7529735050631	58.8491729719288	46.5195474643648	70.214463776428
0	0	0	0	0	1.72941445875526	0	0	0
89.6971014932391	45.8577179733681	35.0818689777237	50.7271659413637	14.4243792497562	22.4823879638184	158.71443619702	208.113764972159	160.660213725725
0	1.76375838359108	0	0	0	0	0	0	0
33.8479628276374	33.5114092882305	0	7.8832757881849	3.60609481243906	0	1.78330827187663	1.63226482331105	7.73549177197936
6375.26379858551	5651.08186102582	4420.31549119319	3009.35484435928	3234.66704675784	3030.7988389686	4535.84458951821	4107.59442786225	4265.82619333231
732.80839521835	740.778521108253	308.219277447144	818.146926365102	842.023138704521	766.995312457958	1258.12398580896	1234.80833883481	1302.5378068356
1116.98277331203	985.940936427413	746.74263966869	2097.63686189963	1723.71332034587	1847.01464195062	1331.2396249559	1185.84039413548	1287.06682329164
2137.4988525653	1652.64160542484	1724.02327547671	2267.64141802745	2157.34622154167	2194.62694816043	3207.27992697012	2956.84772742796	3050.16390947432
145.546240158841	121.699328467784	90.2105202284323	88.0870381549356	136.130079169575	121.923719342246	201.513834722059	150.984496156272	193.982332128098
3191.86289464621	2777.91945415595	2087.37120417456	1807.66941334292	1959.01100685752	2017.36196613801	2361.9918061006	2388.81956891572	2584.84432749833
262.32171191419	211.65100603093	155.362562615633	12.3390403641155	27.045711093293	23.347095193196	41.0160902531625	17.138780644766	29.7518914306898
8.46199070690935	14.1100670687286	12.5292389206156	1.37100448490172	3.60609481243906	19.0235590463079	3.56661654375326	0	2.38015131445519
84.6199070690935	95.2429527139183	137.821628126772	66.8364686389589	53.1898984834761	76.0942361852315	72.2239850110035	52.2324743459535	70.8095016050418
133.699453169168	142.864429070877	157.868410399757	51.4126681838146	91.9554177171961	70.0412855795881	91.8403760016465	81.6132411655524	95.2060525782075
0	0	0	0	0	0	0	0	0
13.539185131055	10.5825503015465	2.50584778412312	0	0.901523703109765	0	0	0	5.35534045752417
8226.74736525727	7691.7503108407	7084.03168571606	16610.747587948	15822.6425132795	16838.4438776706	13366.7871518513	13805.6958755648	13493.0778016465
3.38479628276374	3.52751676718216	0	118.249136822773	41.4700903430492	70.9059928089657	611.674737253684	753.290215958048	578.376769412611
221.704156521025	285.728858141755	75.1754335236936	275.914652586472	347.08662569726	209.259149509387	452.960301056664	392.559690006307	388.559702084809
306.324063590119	285.728858141755	258.102321764681	30.8476009102887	42.371614046159	36.3177036338605	69.5490226031886	15.5065158214549	44.032799317421
10.1543888482912	19.4013422195019	0	33.9323610013176	18.0304740621953	37.1824108632381	31.207894757841	17.9549130564215	32.7270805737588
434.946322335141	373.916777321309	243.067235059943	60.3241973356758	73.9249436550007	44.1000686982592	98.973609089153	84.8777708121744	118.412527894146
2701.06743364547	2368.72750916282	3059.64014441433	859.277060912154	796.045429845923	894.10727517647	735.61466214911	805.522690304002	755.698042339522
0	0	0	0	0	0	0	0	0
3858.66776235066	3381.1248213441	3082.19277447144	2355.38570506116	1439.7333538663	1466.54346102446	5526.47233454568	5446.86771538896	5633.22312348682
47341.4532088751	41003.8549017254	32185.1089392774	24806.6123986905	40335.072000834	41533.6176414663	21556.6303904447	21661.7864701609	22698.9080481305
1961.48944586159	1657.93288057561	826.92976876063	1291.82897589865	1467.6805886627	1579.82010807293	1552.36985066861	1484.5448568014	1675.03148754784
13677.9617786483	11363.8952654773	8720.35028874846	5569.36296879202	5679.59932959152	6469.73949020343	5170.70233430629	4673.99032155118	4838.25258445878
6041.86136473328	5324.78656006147	2809.05536600202	4680.26656033325	5130.57139439767	4753.29563988884	5039.62917632336	4900.87513199142	5018.54904652876
2704.45222992823	2730.29797779899	2743.90332361482	3466.584840074	3569.13234061156	3938.74142981511	4401.20481499152	4640.52889267331	4756.73240193869
4816.5651103728	4506.40267007521	3029.56997100485	1745.28870927989	1254.01947102568	1463.08463210695	353.095037831573	425.204986472528	370.113529397782
6.76959256552748	10.5825503015465	0	0	0	0	0	0	0
1213.4494673708	1141.15167418343	192.95027937748	2423.25042706379	1838.20683064081	1715.57914308522	3243.83774654359	3115.17741528913	3469.66557864705
0	0	0	0	0	0	0	0	0
3108.9353857185	2836.12348081446	2603.57584770392	11507.8688951438	12085.8267638895	12663.6373742354	10780.9901576302	10875.7805177215	10763.0442439664
3.38479628276374	5.29127515077324	0	0	0	0	0	0	0
6962.52595364502	6270.16105366629	6805.8825816784	1100.23109913363	783.424098002386	737.595266659119	783.763985489779	656.170458971041	599.203093414094
10976.8943450028	9698.90735136735	9770.30051029605	4991.48457840594	5054.84340333645	4890.78408935988	4639.27646928705	4420.98927393797	4336.04065710874
179.394202986478	165.793288057561	50.1169556824624	7.8832757881849	13.5228555466465	13.8353156700421	7.13323308750652	1.63226482331105	8.92556742920696
42.3099535345468	38.8026844390037	10.0233911364925	2.74200896980344	5.40914221865859	6.91765783502104	16.0497744468897	29.3807668195988	16.6610592011863
10.1543888482912	1.76375838359108	2.50584778412312	2.74200896980344	0	1.72941445875526	0	6.52905929324419	0
3.38479628276374	10.5825503015465	0	0	7.21218962487812	14.7000228994197	0	6.52905929324419	1.19007565722759
1.69239814138187	14.1100670687286	0	0	0	0	0	0	1.19007565722759
607.570932756092	583.804024968647	528.733882449979	776.674040696825	665.324492895007	845.683670331323	779.305714810087	712.483595375272	690.243881192004
8.46199070690935	1.76375838359108	0	0	0	0	0	0	1.19007565722759
8.46199070690935	7.05503353436432	2.50584778412312	0	0	0	0	0	0
1881.94673321664	1892.51274559323	1588.70749513406	617.980271569451	732.938770628239	662.365737703265	422.644060434761	447.240561587227	440.32799317421
257.244517490044	229.28858986684	80.1871290919399	1122.85267313451	1086.33606224727	1052.34869815258	2728.46165597124	2831.16333603301	2725.8682928798
1260.83661532949	1153.49798286857	1375.71043348359	801.352121425056	979.956265280315	931.289686039708	693.706917760009	815.316279243868	812.226636057833
583.877358776745	502.671139323458	328.266059720129	172.746565097617	142.440745091343	154.782594058596	65.9824060594353	59.5776660508532	80.9251446914764
1396.22846664004	1439.22684101032	664.049662792627	2256.33063102701	1537.09791380215	1532.26121045716	1357.09759489812	1249.49872224461	1356.68624923946
2364.28020351047	2035.37717466411	3768.79506732117	1251.38434359405	955.615125296351	805.907137779952	2525.16451297731	2661.40779440866	2351.58949868173
18.6163795552006	17.6375838359108	0	117.906385701548	122.607223622928	80.4177723321196	74.0072932828802	73.4519170489971	97.5862038926627
350.326415266047	317.476509046394	30.0701734094775	1249.32783686669	907.834369031534	822.336575138127	706.190075663146	874.077812883066	780.094593312688
170.932212279569	137.573153920104	97.7280635808017	28.7910941829362	48.6822799679273	48.4236048451473	4.45827067969158	21.2194427030436	23.8015131445519
3.38479628276374	10.5825503015465	10.0233911364925	54.154677153618	55.8944695928055	69.1765783502104	108.781804584474	186.078189857459	186.246840356118
323.248045003937	275.146307840208	1611.26012519117	386.623264742286	403.882618993175	450.512466505746	97.1903008172764	199.952440855603	116.03237657969
282.630489610772	301.602683594075	1125.12565507128	49.356161456462	15.325902952866	21.6176807344408	65.9824060594353	114.258537631773	88.6606364634557
0	0	0	0	0	0	0	0	0
0	1.76375838359108	0	0	1.80304740621953	0	0	0	3.57022697168278
0	3.52751676718216	0	3.4275112122543	1.80304740621953	0	0	4.89679446993314	3.57022697168278
1189.75589339145	1079.42013075774	771.801117509921	517.5541930504	593.202596646226	608.753889481852	611.674737253684	585.16693915701	584.922185527362
4990.88211893514	4578.71676380244	2688.77467236411	3941.29514297122	4655.46840285883	4330.45380472317	5628.12090604265	5340.77050187375	5264.89470757488
9304.80498131752	8021.57312857223	10414.3033908157	2027.37288204842	1796.73674029776	1869.49702991444	1528.29518899827	1700.81994589011	1644.08952045992
2460.74689756924	2218.80804655758	1054.96191711583	15048.1452262813	8742.9768727585	9446.92648095061	4658.00120614176	4798.85858053448	4493.13064386278
0	0	0	8.22602690941033	0.901523703109765	1.72941445875526	7.13323308750652	28.5646344079433	35.7022697168278
1380.99688336761	1522.1234850391	4648.34763954839	1041.62065740408	540.012698162749	474.724268928319	1178.76676771045	1263.37297324275	1319.19886603679
1272.68340231917	1202.88321760912	751.754335236936	444.548204229383	508.459368553908	514.50080147969	537.667443970804	523.140875871191	455.798976718168
646.496090007875	603.205367188149	568.827446995948	249.865567373339	292.093679807564	240.388609766981	328.1287220253	289.727006137711	252.29603933225
9954.68586760816	8720.0214484743	3986.80382453989	16373.56381206	12106.561809061	12512.3136090943	13115.3406855167	14391.6789471335	13477.6068181025
162.47022157266	149.919462605242	62.646194603078	349.606143649939	461.5801359922	372.688815861759	335.261955112807	484.782652523381	433.782577059458
3.38479628276374	1.76375838359108	10.0233911364925	0.685502242450861	3.60609481243906	0	0	0	7.14045394336556
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4.76030262891038
0	3.52751676718216	0	2.05650672735258	0	0	0	0	1.19007565722759
44.0023516759286	97.0067110975094	10.0233911364925	4024.92641655023	1175.58690885513	1198.4842199174	1703.95105377812	1726.93618306309	1639.92425565962
3.38479628276374	7.05503353436432	0	2474.32034412638	729.3326758158	895.836689635225	6929.93594451259	6963.24173624493	6936.35596815103
2844.92127566292	2866.1073733355	1265.45313098218	4849.92836533984	7342.00903812593	6917.65783502104	4853.27346191225	4489.54439651704	4621.06377701475
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
20.3087776965824	19.4013422195019	0	28.1055919404853	19.8335214684148	26.8059241107065	7.13323308750652	0	9.52060525782075
0	0	0	0	0	0	0	0	0
86.3123052104754	54.6765098913235	0	0	1.80304740621953	0	0	0	0
4718.40601817266	3945.52750409324	3871.53482647022	1902.61147392236	1836.40378323459	1968.93836129286	2223.78541503016	2343.11615386301	2340.28377993806
10.1543888482912	21.165100603093	10.0233911364925	1.37100448490172	0	3.45882891751052	0.891654135938315	0.816132411655524	0
0	0	0	0	0	0	0	0	0
45.6947498173105	42.3302012061859	20.046782272985	26.0490852131327	25.2426636870734	31.1294602575947	10.6998496312598	16.3226482331105	29.7518914306898
4606.70774084145	4180.10736911086	3818.91202300364	1462.86178539014	1405.47545314812	1495.07879959392	1724.4590989047	1740.81043406123	1613.147553372
5021.34528548001	4977.32615849403	7241.90009611582	5730.11324464675	5182.85976917804	5605.0322608258	4822.06556715441	5312.2058674658	5134.58142310845
7935.65488493959	6672.29796512505	5605.58149308342	1998.58178786548	2145.62641340124	1836.63815519809	1818.97443731416	1601.25179166814	1736.32038389506
135.39185131055	141.100670687286	160.37425818388	104.881843094982	145.145316200672	181.588518169302	53.4992481562989	62.0260632858198	50.5782154321727
1105.13598632236	1135.86039903266	1180.25430632199	1227.73451622949	1487.51411013111	1493.34938513517	467.226767231677	576.1894826288	556.955407582514
286.015285893536	298.075166826892	265.619865117051	455.516240108597	437.238996008236	472.130147240186	374.494737094092	402.353278946173	386.774588598968
1189.75589339145	1077.65637237415	350.818689777237	349.948894771164	234.396162808539	253.359218207646	863.121203588289	1088.72063714847	983.002492869993
2921.07919202511	2725.00670264822	2212.66359338072	484.307334291533	623.854402551958	509.312558103424	436.018872473836	536.198994457679	436.162728373913
23.6935739793462	51.1489931241413	50.1169556824624	39.0736278196991	47.7807562648176	38.0471180926157	49.9326316125456	29.3807668195988	73.7846907481108
306.324063590119	384.499327622855	177.915192672742	429.124403774239	286.684537588905	238.659195308226	276.412782140878	372.156379714919	279.072741619871
0	0	0	0	0	0	0	0	0
13.539185131055	21.165100603093	2.50584778412312	0	0	5.18824337626578	1.78330827187663	0	2.97518914306898
1255.75942090535	1407.47919010568	1440.86247587079	1357.97994229516	1341.46727022733	1309.16674527773	1104.75947442757	1105.85941779323	1180.55505196977
3083.54941359777	2957.82280928224	2162.54663769825	1900.55496719501	2353.8783888196	2149.66217223279	2086.47067809566	1968.51137691312	1886.26991670574
5820.15720821225	5178.39461422341	8692.78596312311	1613.67227872933	2095.14108602709	2077.02676496507	2103.41210667849	1672.25531148217	1857.70810093227
6532.65682573402	5608.75165981963	5562.98208075333	6574.99475846743	6444.0914298286	6572.63965049937	4822.95722129035	4978.40771109869	4900.73155646323
32.1555646862555	22.928858986684	5.01169556824624	1.71375560612715	6.31066592176836	6.05295060564341	8.02488722344484	6.52905929324419	14.2809078867311
5955.5490595228	5310.67649299274	5229.70432546495	5464.48112569704	5773.35779471494	5837.63850552838	3336.56977668118	3374.70752219559	3458.35985990339
14453.0801274012	12505.0469396608	18350.3233231336	37.0171210923465	28.8487584995125	63.9883349739447	31.207894757841	19.5871778797326	29.7518914306898
182.778999269242	209.887247647338	230.537996139327	401.361562954979	428.223758977139	453.971295423256	513.592782300469	618.628368034887	498.641700378362
3.38479628276374	1.76375838359108	0	0	0	0	0	0	0
1953.02745515468	1931.31543003223	1583.69579956581	1314.1077987783	1342.36879393044	1297.06084406645	859.554587044536	1003.84286633629	848.523943603274
99.8514903415304	102.297986248283	35.0818689777237	13.7100448490172	36.0609481243906	28.5353385694618	23.1830075343962	22.0355751146991	34.5121940596002
64.3111293725111	56.4402682749145	30.0701734094775	0.685502242450861	0	8.64707229377631	12.4831579031364	3.26452964662209	14.8759457153449
20.3087776965824	44.093959589777	35.0818689777237	3.4275112122543	8.11371332798789	0	8.91654135938315	0.816132411655524	0
8873.24345526515	8517.18923436132	6297.1954815014	2097.97961302086	3299.57675338174	2809.43378824792	3705.71458895964	3511.81776735372	3545.235382881
582.184960635363	571.45771628351	596.391772621303	20.2223161523004	18.0304740621953	33.7235819457276	21.3996992625196	41.6227529944317	21.4213618300967
4804.71832338313	4215.38253678268	2596.05830435155	4232.29084489162	3604.29176503284	3854.86482856548	4600.04368730577	4727.85506072045	4752.5671371384
91.389499634621	44.093959589777	0	153.209751187767	181.206264325063	115.870768736602	104.323533904783	123.235994159984	94.6110147495937
